Customer ID,edad,genero,ubicacion,suscripcion,abandono,compras_registradas,gasto_total_usd,gasto_promedio_usd,primera_compra,ultima_compra,recencia_dias,cluster,segmento,recencia_log
203,57,Male,Nebraska,Yes,0,34,1515.2,44.56,2022-03-01,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
204,70,Male,Indiana,Yes,0,19,1083.0,57.0,2022-03-26,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
205,24,Male,Arizona,Yes,0,36,2144.5,59.57,2022-02-02,2024-12-23,8,1,Clientes de alto valor activos,2.1972245773362196
206,67,Male,Hawaii,Yes,0,26,1379.9,53.07,2022-04-11,2024-11-22,39,3,Clientes valiosos en riesgo,3.6888794541139363
207,24,Male,Wisconsin,Yes,0,7,404.8,57.83,2023-04-20,2024-11-30,31,0,Clientes de baja actividad,3.4657359027997265
208,62,Male,Rhode Island,Yes,0,18,1123.6,62.42,2022-03-19,2024-12-31,0,2,Clientes recientes en desarrollo,0.0
209,57,Male,Wisconsin,Yes,0,18,841.7,46.76,2022-05-14,2024-12-19,12,2,Clientes recientes en desarrollo,2.5649493574615367
210,55,Male,Minnesota,Yes,0,45,2238.4,49.74,2022-01-14,2024-12-05,26,3,Clientes valiosos en riesgo,3.295836866004329
211,45,Male,Vermont,Yes,0,7,408.6,58.37,2022-04-08,2024-10-12,80,0,Clientes de baja actividad,4.394449154672439
212,69,Male,South Dakota,Yes,0,46,2369.3,51.51,2022-03-12,2024-12-21,10,1,Clientes de alto valor activos,2.3978952727983707
213,67,Male,Virginia,Yes,0,8,493.0,61.62,2022-12-03,2024-09-01,121,0,Clientes de baja actividad,4.804021044733257
214,30,Male,Nevada,Yes,0,12,483.7,40.31,2022-02-06,2024-12-05,26,0,Clientes de baja actividad,3.295836866004329
215,24,Male,Hawaii,Yes,0,42,2082.0,49.57,2022-01-27,2024-12-24,7,1,Clientes de alto valor activos,2.0794415416798357
216,62,Male,New Jersey,Yes,0,25,1291.3,51.65,2022-01-01,2024-11-24,37,3,Clientes valiosos en riesgo,3.6375861597263857
217,43,Male,Massachusetts,Yes,0,22,1224.8,55.67,2022-02-26,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
218,35,Male,Oklahoma,Yes,0,25,1316.0,52.64,2022-04-06,2024-11-22,39,3,Clientes valiosos en riesgo,3.6888794541139363
219,28,Male,California,Yes,0,9,422.8,46.98,2023-03-05,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
220,32,Male,Nevada,Yes,0,13,762.6,58.66,2022-05-19,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
221,39,Male,Arizona,Yes,0,49,2786.7,56.87,2022-01-08,2024-12-23,8,1,Clientes de alto valor activos,2.1972245773362196
222,28,Male,North Carolina,Yes,0,7,322.6,46.09,2022-06-17,2024-11-29,32,0,Clientes de baja actividad,3.4965075614664802
223,47,Male,New York,Yes,0,15,939.2,62.61,2022-08-28,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
224,20,Male,Wyoming,Yes,0,35,1666.6,47.62,2022-04-04,2024-10-31,61,3,Clientes valiosos en riesgo,4.127134385045092
225,63,Male,South Dakota,Yes,0,13,732.2,56.32,2022-01-30,2024-08-16,137,0,Clientes de baja actividad,4.927253685157205
226,25,Male,Arkansas,Yes,0,12,735.5,61.29,2022-01-20,2024-12-24,7,2,Clientes recientes en desarrollo,2.0794415416798357
227,29,Male,Texas,Yes,0,6,275.9,45.98,2022-06-03,2024-11-28,33,0,Clientes de baja actividad,3.5263605246161616
228,50,Male,Rhode Island,Yes,0,26,1416.0,54.46,2022-02-11,2024-11-23,38,3,Clientes valiosos en riesgo,3.6635616461296463
229,18,Male,New Hampshire,Yes,0,12,656.3,54.69,2022-06-18,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
230,70,Male,Ohio,Yes,0,28,1324.7,47.31,2022-03-03,2024-11-30,31,3,Clientes valiosos en riesgo,3.4657359027997265
231,66,Male,Utah,Yes,0,44,2410.7,54.79,2022-01-18,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
232,28,Male,Tennessee,Yes,0,19,804.0,42.32,2022-03-11,2024-09-27,95,0,Clientes de baja actividad,4.564348191467836
233,54,Male,Hawaii,Yes,0,33,1766.7,53.54,2022-01-09,2024-12-26,5,1,Clientes de alto valor activos,1.791759469228055
234,19,Male,Arizona,Yes,0,28,1362.3,48.65,2022-03-19,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
235,20,Male,South Dakota,Yes,0,25,1181.7,47.27,2022-03-05,2024-11-23,38,3,Clientes valiosos en riesgo,3.6635616461296463
236,43,Male,New Jersey,Yes,0,32,1597.2,49.91,2022-01-02,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
237,38,Male,North Dakota,Yes,0,40,1865.5,46.64,2022-03-05,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
238,50,Male,Iowa,Yes,0,37,1704.5,46.07,2022-03-24,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
239,64,Male,Ohio,Yes,0,6,262.9,43.82,2023-05-01,2024-10-31,61,0,Clientes de baja actividad,4.127134385045092
240,49,Male,Vermont,Yes,0,48,2479.3,51.65,2022-02-14,2024-12-21,10,1,Clientes de alto valor activos,2.3978952727983707
241,47,Male,Montana,Yes,0,30,1392.1,46.4,2022-04-09,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
242,36,Male,Delaware,Yes,0,44,2373.3,53.94,2022-02-13,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
243,55,Male,New York,Yes,0,41,2180.9,53.19,2022-04-13,2024-12-05,26,3,Clientes valiosos en riesgo,3.295836866004329
244,25,Male,Kentucky,Yes,0,5,242.8,48.56,2023-06-20,2024-08-30,123,0,Clientes de baja actividad,4.820281565605037
245,53,Male,Oregon,Yes,0,40,1955.2,48.88,2022-01-15,2024-12-15,16,3,Clientes valiosos en riesgo,2.833213344056216
246,49,Male,Rhode Island,Yes,0,46,2406.8,52.32,2022-02-12,2024-12-21,10,1,Clientes de alto valor activos,2.3978952727983707
247,35,Male,Nevada,Yes,0,21,1058.4,50.4,2022-04-03,2024-12-24,7,2,Clientes recientes en desarrollo,2.0794415416798357
248,29,Male,Montana,Yes,0,15,745.9,49.73,2022-05-10,2024-10-12,80,0,Clientes de baja actividad,4.394449154672439
249,47,Male,Pennsylvania,Yes,0,34,1920.3,56.48,2022-02-11,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
250,53,Male,Alaska,Yes,0,19,1071.7,56.41,2022-02-03,2024-12-30,1,2,Clientes recientes en desarrollo,0.6931471805599453
251,33,Male,Mississippi,Yes,0,10,511.1,51.11,2022-01-01,2024-12-01,30,0,Clientes de baja actividad,3.4339872044851463
252,21,Male,Wyoming,Yes,0,35,1771.7,50.62,2022-03-03,2024-11-25,36,3,Clientes valiosos en riesgo,3.6109179126442243
253,32,Male,Delaware,Yes,0,34,1642.4,48.31,2022-02-04,2024-12-15,16,3,Clientes valiosos en riesgo,2.833213344056216
254,52,Male,Oklahoma,Yes,0,16,858.5,53.66,2022-07-21,2024-12-18,13,2,Clientes recientes en desarrollo,2.6390573296152584
255,67,Male,Indiana,Yes,0,5,218.7,43.74,2023-01-14,2024-06-19,195,0,Clientes de baja actividad,5.278114659230517
256,43,Male,Maryland,Yes,0,26,1161.7,44.68,2022-04-04,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
257,58,Male,South Dakota,Yes,0,21,1150.7,54.8,2022-03-26,2024-12-27,4,2,Clientes recientes en desarrollo,1.6094379124341003
258,20,Male,West Virginia,Yes,0,6,282.7,47.12,2022-03-19,2024-09-07,115,0,Clientes de baja actividad,4.7535901911063645
259,61,Male,Alabama,Yes,0,17,828.6,48.74,2022-01-26,2024-10-12,80,0,Clientes de baja actividad,4.394449154672439
260,32,Male,Louisiana,Yes,0,14,593.2,42.37,2022-06-28,2024-11-29,32,0,Clientes de baja actividad,3.4965075614664802
261,38,Male,Montana,Yes,0,12,719.2,59.93,2022-03-13,2024-12-25,6,2,Clientes recientes en desarrollo,1.9459101490553132
262,21,Male,California,Yes,0,22,1072.9,48.77,2022-04-07,2024-12-31,0,2,Clientes recientes en desarrollo,0.0
263,37,Male,Hawaii,Yes,1,7,413.2,59.03,2022-04-03,2024-02-10,325,0,Clientes de baja actividad,5.786897381366708
264,27,Male,Iowa,Yes,0,30,1770.9,59.03,2022-05-15,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
265,36,Male,Colorado,Yes,0,16,793.9,49.62,2022-01-03,2024-12-18,13,2,Clientes recientes en desarrollo,2.6390573296152584
266,32,Male,Michigan,Yes,0,18,1259.3,69.96,2022-01-07,2024-12-31,0,2,Clientes recientes en desarrollo,0.0
267,51,Male,Louisiana,Yes,0,33,1764.4,53.47,2022-01-01,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
268,64,Male,Maryland,Yes,0,43,2244.9,52.21,2022-01-01,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
269,68,Male,Georgia,Yes,1,22,1269.9,57.72,2022-02-04,2024-08-29,124,0,Clientes de baja actividad,4.8283137373023015
270,68,Male,Georgia,Yes,0,10,483.5,48.35,2022-04-21,2024-11-23,38,0,Clientes de baja actividad,3.6635616461296463
271,33,Male,North Dakota,Yes,0,17,799.6,47.04,2022-06-24,2024-12-20,11,2,Clientes recientes en desarrollo,2.4849066497880004
272,65,Male,Maryland,Yes,0,43,2157.0,50.16,2022-02-04,2024-11-24,37,3,Clientes valiosos en riesgo,3.6375861597263857
273,48,Male,Oregon,Yes,0,38,2003.1,52.71,2022-01-01,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
274,69,Male,North Dakota,Yes,0,33,1637.2,49.61,2022-02-12,2024-11-30,31,3,Clientes valiosos en riesgo,3.4657359027997265
275,59,Male,Maryland,Yes,0,29,1557.3,53.7,2022-02-06,2024-12-26,5,2,Clientes recientes en desarrollo,1.791759469228055
276,48,Male,Virginia,Yes,0,14,666.0,47.57,2022-01-14,2024-09-19,103,0,Clientes de baja actividad,4.6443908991413725
277,25,Male,South Dakota,Yes,0,12,470.8,39.23,2022-03-17,2024-10-13,79,0,Clientes de baja actividad,4.382026634673881
278,29,Male,Georgia,Yes,0,37,1892.9,51.16,2022-02-04,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
279,57,Male,Hawaii,Yes,0,24,1160.2,48.34,2022-03-03,2024-12-27,4,2,Clientes recientes en desarrollo,1.6094379124341003
280,23,Male,Arkansas,Yes,0,38,2103.0,55.34,2022-01-22,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
281,45,Male,Montana,Yes,0,22,1365.1,62.05,2022-03-25,2024-12-09,22,2,Clientes recientes en desarrollo,3.1354942159291497
282,38,Male,Oklahoma,Yes,0,23,1156.2,50.27,2022-04-02,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
283,21,Male,Minnesota,Yes,0,10,530.8,53.08,2022-07-27,2024-11-24,37,0,Clientes de baja actividad,3.6375861597263857
284,32,Male,Montana,Yes,0,17,833.5,49.03,2022-01-01,2024-08-26,127,0,Clientes de baja actividad,4.852030263919617
285,63,Male,Ohio,Yes,0,5,308.6,61.72,2022-05-08,2024-04-06,269,0,Clientes de baja actividad,5.598421958998375
286,29,Male,Kentucky,Yes,0,4,286.0,71.5,2022-07-16,2024-12-23,8,2,Clientes recientes en desarrollo,2.1972245773362196
287,27,Male,Nebraska,Yes,0,7,319.5,45.64,2022-08-26,2024-11-29,32,0,Clientes de baja actividad,3.4965075614664802
288,56,Male,Delaware,Yes,0,19,1085.7,57.14,2022-02-05,2024-10-16,76,0,Clientes de baja actividad,4.343805421853684
289,30,Male,North Carolina,Yes,0,35,1662.0,47.49,2022-01-01,2024-12-20,11,1,Clientes de alto valor activos,2.4849066497880004
290,49,Male,New York,Yes,0,27,1266.2,46.9,2022-02-11,2024-12-31,0,2,Clientes recientes en desarrollo,0.0
291,58,Male,Colorado,Yes,0,51,2787.5,54.66,2022-01-01,2024-12-30,1,1,Clientes de alto valor activos,0.6931471805599453
292,57,Male,Delaware,Yes,1,41,2268.4,55.33,2022-03-05,2024-09-28,94,3,Clientes valiosos en riesgo,4.553876891600541
293,60,Male,Utah,Yes,0,25,1513.3,60.53,2022-02-06,2024-12-31,0,2,Clientes recientes en desarrollo,0.0
294,69,Male,Connecticut,Yes,1,34,1712.9,50.38,2022-01-16,2024-08-25,128,3,Clientes valiosos en riesgo,4.859812404361672
295,70,Male,New Jersey,Yes,0,20,1065.0,53.25,2022-04-15,2024-10-08,84,0,Clientes de baja actividad,4.442651256490317
296,53,Male,West Virginia,Yes,0,25,1268.9,50.76,2022-05-06,2024-11-23,38,3,Clientes valiosos en riesgo,3.6635616461296463
297,25,Male,Indiana,Yes,1,20,893.9,44.7,2022-01-07,2024-08-20,133,0,Clientes de baja actividad,4.897839799950911
298,48,Male,Delaware,Yes,0,5,314.3,62.86,2022-02-12,2024-06-06,208,0,Clientes de baja actividad,5.342334251964811
299,69,Male,Maryland,Yes,0,12,727.7,60.64,2022-04-30,2024-12-20,11,2,Clientes recientes en desarrollo,2.4849066497880004
300,25,Male,Pennsylvania,Yes,0,29,1332.6,45.95,2022-01-16,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
301,29,Male,Iowa,Yes,0,25,1113.0,44.52,2022-07-11,2024-10-31,61,3,Clientes valiosos en riesgo,4.127134385045092
302,46,Male,Pennsylvania,Yes,0,26,1535.6,59.06,2022-01-23,2024-12-24,7,2,Clientes recientes en desarrollo,2.0794415416798357
303,37,Male,Delaware,Yes,0,28,1522.8,54.39,2022-01-02,2024-12-27,4,2,Clientes recientes en desarrollo,1.6094379124341003
304,20,Male,Oregon,Yes,0,50,2640.8,52.82,2022-04-05,2024-11-27,34,3,Clientes valiosos en riesgo,3.5553480614894135
305,40,Male,Oregon,Yes,0,46,2336.5,50.79,2022-01-01,2024-11-30,31,3,Clientes valiosos en riesgo,3.4657359027997265
306,60,Male,Utah,Yes,0,27,1603.9,59.4,2022-01-29,2024-12-31,0,2,Clientes recientes en desarrollo,0.0
307,26,Male,North Dakota,Yes,0,5,254.2,50.84,2022-05-27,2024-10-19,73,0,Clientes de baja actividad,4.30406509320417
308,29,Male,Florida,Yes,0,4,228.9,57.22,2022-11-28,2024-08-21,132,0,Clientes de baja actividad,4.890349128221754
309,66,Male,Maryland,Yes,0,46,2331.0,50.67,2022-01-21,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
310,66,Male,Minnesota,Yes,1,22,1044.9,47.5,2022-01-29,2024-08-30,123,0,Clientes de baja actividad,4.820281565605037
311,56,Male,Montana,Yes,0,51,2752.2,53.96,2022-02-06,2024-12-22,9,1,Clientes de alto valor activos,2.302585092994046
312,69,Male,Rhode Island,Yes,1,20,1006.9,50.34,2022-03-20,2024-09-06,116,0,Clientes de baja actividad,4.762173934797756
313,38,Male,Massachusetts,Yes,0,7,409.6,58.51,2022-05-12,2024-04-27,248,0,Clientes de baja actividad,5.517452896464707
314,42,Male,Vermont,Yes,0,51,2557.9,50.15,2022-01-01,2024-12-18,13,1,Clientes de alto valor activos,2.6390573296152584
315,30,Male,New Jersey,Yes,0,18,910.5,50.58,2022-06-26,2024-12-31,0,2,Clientes recientes en desarrollo,0.0
316,66,Male,Wisconsin,Yes,0,25,1284.8,51.39,2022-02-05,2024-11-29,32,3,Clientes valiosos en riesgo,3.4965075614664802
317,36,Male,California,Yes,0,47,2562.4,54.52,2022-01-01,2024-12-01,30,3,Clientes valiosos en riesgo,3.4339872044851463
318,58,Male,West Virginia,Yes,0,43,2205.8,51.3,2022-01-08,2024-12-15,16,3,Clientes valiosos en riesgo,2.833213344056216
319,45,Male,South Dakota,Yes,0,11,561.1,51.01,2022-03-01,2024-10-06,86,0,Clientes de baja actividad,4.465908118654584
320,47,Male,Maine,Yes,1,2,86.4,43.2,2022-05-02,2022-12-16,746,0,Clientes de baja actividad,6.616065185132817
321,66,Male,Kansas,Yes,0,29,1606.7,55.4,2022-02-11,2024-12-27,4,2,Clientes recientes en desarrollo,1.6094379124341003
322,41,Male,Vermont,Yes,0,49,2502.2,51.07,2022-01-16,2024-12-26,5,1,Clientes de alto valor activos,1.791759469228055
323,41,Male,Tennessee,Yes,0,48,2601.2,54.19,2022-04-10,2024-12-15,16,1,Clientes de alto valor activos,2.833213344056216
324,66,Male,Tennessee,Yes,0,30,1503.7,50.12,2022-02-26,2024-12-24,7,2,Clientes recientes en desarrollo,2.0794415416798357
325,37,Male,Wyoming,Yes,1,38,1924.2,50.64,2022-01-01,2024-09-16,106,3,Clientes valiosos en riesgo,4.672828834461906
326,70,Male,Vermont,Yes,0,39,2044.3,52.42,2022-01-20,2024-12-30,1,1,Clientes de alto valor activos,0.6931471805599453
327,62,Male,New Jersey,Yes,0,49,2738.3,55.88,2022-01-01,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
328,61,Male,Iowa,Yes,0,37,2274.6,61.48,2022-01-28,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
329,48,Male,Florida,Yes,0,10,622.3,62.23,2022-03-26,2024-12-29,2,2,Clientes recientes en desarrollo,1.0986122886681098
330,70,Male,Nevada,Yes,0,35,1840.6,52.59,2022-05-08,2024-12-29,2,1,Clientes de alto valor activos,1.0986122886681098
331,46,Male,North Dakota,Yes,0,44,2374.3,53.96,2022-01-04,2024-12-31,0,1,Clientes de alto valor activos,0.0
332,31,Male,Florida,Yes,1,47,2226.4,47.37,2022-05-14,2024-08-24,129,3,Clientes valiosos en riesgo,4.867534450455582
333,19,Male,New York,Yes,0,6,366.4,61.07,2022-08-22,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
334,39,Male,Alaska,Yes,0,16,762.4,47.65,2022-04-10,2024-11-28,33,0,Clientes de baja actividad,3.5263605246161616
335,41,Male,Kansas,Yes,0,31,1730.0,55.81,2022-05-09,2024-12-31,0,1,Clientes de alto valor activos,0.0
336,20,Male,Oregon,Yes,0,45,2175.1,48.34,2022-01-23,2024-12-30,1,1,Clientes de alto valor activos,0.6931471805599453
337,36,Male,Rhode Island,Yes,1,17,944.7,55.57,2022-01-01,2024-07-15,169,0,Clientes de baja actividad,5.135798437050262
338,32,Male,New Mexico,Yes,0,17,981.1,57.71,2022-06-11,2024-12-06,25,0,Clientes de baja actividad,3.258096538021482
339,69,Male,Massachusetts,Yes,0,17,770.6,45.33,2022-06-09,2024-11-26,35,0,Clientes de baja actividad,3.58351893845611
340,40,Male,Pennsylvania,Yes,0,22,1440.1,65.46,2022-02-07,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
341,40,Male,New Jersey,Yes,0,40,2297.5,57.44,2022-01-31,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
342,20,Male,Utah,Yes,1,41,1929.5,47.06,2022-02-07,2024-10-31,61,3,Clientes valiosos en riesgo,4.127134385045092
343,64,Male,Kentucky,Yes,0,49,2502.6,51.07,2022-02-11,2024-12-31,0,1,Clientes de alto valor activos,0.0
344,27,Male,Nebraska,Yes,0,27,1163.6,43.1,2022-04-01,2024-12-10,21,3,Clientes valiosos en riesgo,3.091042453358316
345,24,Male,Virginia,Yes,1,47,2213.0,47.09,2022-01-21,2024-10-29,63,3,Clientes valiosos en riesgo,4.1588830833596715
346,48,Male,Wyoming,Yes,0,28,1404.0,50.14,2022-03-11,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
347,49,Male,New Mexico,Yes,0,6,268.2,44.7,2022-07-24,2024-11-28,33,0,Clientes de baja actividad,3.5263605246161616
348,36,Male,Oregon,Yes,0,44,2133.6,48.49,2022-04-10,2024-11-27,34,3,Clientes valiosos en riesgo,3.5553480614894135
349,56,Male,South Carolina,Yes,1,18,891.0,49.5,2022-02-09,2024-08-21,132,0,Clientes de baja actividad,4.890349128221754
350,37,Male,Arizona,Yes,0,4,258.6,64.65,2023-09-08,2024-11-18,43,0,Clientes de baja actividad,3.784189633918261
351,42,Male,Kentucky,Yes,0,48,2575.8,53.66,2022-01-07,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
352,28,Male,New York,Yes,0,25,1305.7,52.23,2022-01-01,2024-12-21,10,2,Clientes recientes en desarrollo,2.3978952727983707
353,27,Male,Texas,Yes,0,13,697.7,53.67,2022-06-19,2024-12-15,16,2,Clientes recientes en desarrollo,2.833213344056216
354,63,Male,Missouri,Yes,0,36,1818.1,50.5,2022-03-09,2024-11-26,35,3,Clientes valiosos en riesgo,3.58351893845611
355,58,Male,Pennsylvania,Yes,0,43,2124.4,49.4,2022-01-01,2024-12-25,6,1,Clientes de alto valor activos,1.9459101490553132
356,37,Male,Oregon,Yes,1,2,99.9,49.95,2022-11-15,2022-12-31,731,0,Clientes de baja actividad,6.595780513961311
357,56,Male,Nevada,Yes,0,28,1500.8,53.6,2022-02-12,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
358,18,Male,Arkansas,Yes,0,17,783.9,46.11,2022-01-02,2024-11-09,52,0,Clientes de baja actividad,3.970291913552122
359,48,Male,Minnesota,Yes,0,37,1761.7,47.61,2022-03-19,2024-12-22,9,1,Clientes de alto valor activos,2.302585092994046
360,31,Male,Georgia,Yes,0,31,1700.8,54.86,2022-03-06,2024-12-28,3,1,Clientes de alto valor activos,1.3862943611198906
361,51,Male,Rhode Island,Yes,0,19,734.1,38.64,2022-03-04,2024-10-15,77,0,Clientes de baja actividad,4.356708826689592
362,65,Male,Nevada,Yes,0,46,2215.2,48.16,2022-01-22,2024-11-30,31,3,Clientes valiosos en riesgo,3.4657359027997265
363,53,Male,Texas,Yes,0,2,78.1,39.05,2024-08-25,2024-12-28,3,2,Clientes recientes en desarrollo,1.3862943611198906
364,55,Male,Florida,Yes,0,43,2028.6,47.18,2022-03-10,2024-11-28,33,3,Clientes valiosos en riesgo,3.5263605246161616
365,62,Male,North Dakota,Yes,0,8,349.6,43.7,2022-07-04,2024-11-28,33,0,Clientes de baja actividad,3.5263605246161616
366,55,Male,West Virginia,Yes,0,51,2792.4,54.75,2022-01-01,2024-12-23,8,1,Clientes de alto valor activos,2.1972245773362196
367,64,Male,Nebraska,Yes,0,38,2013.9,53.0,2022-03-06,2024-12-21,10,1,Clientes de alto valor activos,2.3978952727983707
368,52,Male,Tennessee,Yes,0,19,1017.2,53.54,2022-05-13,2024-12-29,2,2,Clientes recientes en desarrollo,1.0986122886681098
369,24,Male,Oklahoma,Yes,0,30,1381.8,46.06,2022-04-27,2024-12-23,8,2,Clientes recientes en desarrollo,2.1972245773362196
370,38,Male,Wisconsin,Yes,0,46,2353.6,51.17,2022-02-11,2024-12-05,26,3,Clientes valiosos en riesgo,3.295836866004329
371,59,Male,Oregon,Yes,0,14,714.9,51.06,2022-07-04,2024-12-01,30,0,Clientes de baja actividad,3.4339872044851463
372,27,Male,North Carolina,Yes,0,48,2325.9,48.46,2022-02-19,2024-12-24,7,1,Clientes de alto valor activos,2.0794415416798357
373,24,Male,Pennsylvania,Yes,0,8,371.0,46.38,2022-05-20,2024-10-20,72,0,Clientes de baja actividad,4.290459441148391
374,23,Male,North Dakota,Yes,0,12,593.5,49.46,2022-02-02,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
375,69,Male,Ohio,Yes,0,40,2206.8,55.17,2022-02-01,2024-12-26,5,1,Clientes de alto valor activos,1.791759469228055
376,59,Male,Oklahoma,Yes,0,7,466.3,66.61,2022-10-31,2024-07-04,180,0,Clientes de baja actividad,5.198497031265826
377,51,Male,South Carolina,Yes,0,3,188.5,62.83,2023-06-03,2024-05-17,228,0,Clientes de baja actividad,5.43372200355424
378,63,Male,Maine,Yes,0,40,2181.8,54.54,2022-01-21,2024-12-26,5,1,Clientes de alto valor activos,1.791759469228055
379,54,Male,Nevada,Yes,0,24,1093.4,45.56,2022-01-01,2024-12-24,7,2,Clientes recientes en desarrollo,2.0794415416798357
380,32,Male,Montana,Yes,0,47,2815.3,59.9,2022-02-06,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
381,39,Male,New Hampshire,Yes,0,20,1062.6,53.13,2022-02-05,2024-11-30,31,0,Clientes de baja actividad,3.4657359027997265
382,66,Male,Maine,Yes,0,4,273.5,68.38,2022-11-20,2024-12-22,9,2,Clientes recientes en desarrollo,2.302585092994046
383,28,Male,California,Yes,0,48,2719.3,56.65,2022-03-27,2024-12-27,4,1,Clientes de alto valor activos,1.6094379124341003
